3000	1000	99999999999	
0	8.523999	6.329954	0
1	5.442685	5.089051	72
2	8.415324	8.973834	62
3	2.672527	6.825948	41
4	4.800675	1.838390	10
5	6.125275	8.197975	22
6	5.105233	2.391955	89
7	5.031226	7.586037	17
8	5.138309	8.143882	41
9	12.500937	4.794776	54
10	2.694743	6.192558	92
11	4.446937	8.134952	16
12	5.140470	6.938204	68
13	8.386920	7.342259	95
14	4.638735	8.680549	41
15	5.005492	5.366690	41
16	6.348813	8.256599	8
17	8.461445	7.983532	96
18	6.053295	9.007515	54
19	5.827545	7.145414	48
20	11.849134	4.624398	7
21	7.082354	8.119139	19
22	5.755793	8.196651	5
23	5.415155	4.915206	25
24	5.270830	6.973827	49
25	4.610767	4.980572	76
26	8.614521	8.707916	97
27	5.179931	6.800183	70
28	7.848866	5.889236	43
29	6.510445	6.952595	54
30	7.941428	6.291099	68
31	7.678561	6.769751	80
32	3.170933	6.978119	69
33	4.900101	3.614287	29
34	4.549475	8.255462	81
35	3.884444	8.588581	83
36	5.213463	7.693891	59
37	6.179880	9.259182	20
38	8.290275	8.700379	65
39	8.400682	6.194229	89
40	8.554632	6.558650	82
41	6.104567	8.081622	38
42	6.723272	7.390284	5
43	4.936411	1.561237	9
44	4.471513	2.643764	46
45	6.839421	6.804571	99
46	4.440499	7.678896	97
47	5.260525	3.989563	71
48	8.357952	8.965523	47
49	5.259465	6.865826	3
50	5.570589	9.129262	66
51	8.952414	6.657350	39
52	6.914553	6.863714	36
53	6.432228	8.029651	69
54	5.168261	1.342611	8
55	7.260145	7.627026	36
56	7.851694	7.346667	37
57	8.721224	8.161017	37
58	2.053657	6.025098	70
59	8.171042	7.879086	12
60	5.250509	7.706473	78
61	7.152037	6.610522	46
62	6.203231	8.182640	14
63	4.810149	7.573055	2
64	4.191243	7.910899	90
65	7.734710	8.056276	23
66	6.120626	6.790010	49
67	6.608326	8.470957	8
68	5.012689	8.832970	42
69	6.641220	9.582067	30
70	7.979917	6.803558	57
71	5.729078	7.577343	52
72	5.360947	9.624305	94
73	5.140589	8.797549	92
74	8.028223	7.719749	45
75	7.393583	8.209749	42
76	7.326478	8.301370	58
77	6.138190	8.106553	22
78	8.055204	7.264785	16
79	8.274535	7.665787	12
80	4.942672	1.406406	3
81	5.998702	7.888449	23
82	8.056961	7.870775	98
83	7.759188	7.379306	18
84	5.082528	2.746747	76
85	7.128867	7.442313	96
86	5.164104	3.375667	61
87	6.001999	8.215648	89
88	6.157347	4.028575	92
89	5.097119	5.852463	71
90	6.051034	8.913435	80
91	5.906788	4.599631	13
92	6.183413	9.044591	22
93	6.172730	8.816747	49
94	6.318228	8.679638	73
95	5.135992	2.460255	6
96	7.710926	6.922950	53
97	6.914553	6.863714	81
98	6.130157	9.879946	96
99	4.716108	8.299990	84
100	7.667789	8.788231	51
101	12.758684	3.785482	26
102	2.535269	6.210182	4
103	4.837248	8.431475	92
104	7.029726	6.425977	74
105	5.001330	5.582628	2
106	7.187674	7.585377	41
107	3.824013	9.771445	78
108	8.170357	7.697310	30
109	13.420765	4.115264	5
110	5.843346	6.783881	65
111	5.572766	6.941054	16
112	12.503224	4.513405	41
113	9.006197	6.119773	99
114	4.942190	1.816551	46
115	3.797760	9.948440	36
116	5.074292	5.581440	85
117	4.799461	9.692293	38
118	12.626373	3.112374	88
119	6.316474	7.969432	22
120	6.512281	9.361494	85
121	2.478496	6.830667	73
122	3.701633	8.543146	47
123	6.256876	6.794436	45
124	5.118169	9.082880	35
125	5.920457	8.300345	21
126	2.050639	6.149656	89
127	2.089028	7.053692	26
128	5.103658	9.194085	77
129	5.281732	8.222046	97
130	7.826223	6.474659	23
131	5.129015	8.425847	45
132	11.912528	4.276184	97
133	13.304417	4.016403	50
134	4.990594	3.031086	78
135	5.293920	5.182906	55
136	3.701633	8.543146	79
137	4.457765	8.669325	99
138	4.692918	1.727177	75
139	1.778302	5.709514	41
140	7.654812	6.212590	45
141	8.226758	8.992443	16
142	7.587010	6.420339	15
143	5.457414	8.054481	65
144	7.553275	8.165958	23
145	5.968497	8.153243	51
146	4.956160	7.681158	50
147	1.969470	6.158509	69
148	5.321621	8.758930	28
149	6.238586	4.257303	44
150	5.439574	9.008543	32
151	8.248894	6.345193	7
152	8.333463	8.884754	13
153	6.909829	6.914063	64
154	5.277699	9.132390	31
155	5.156962	9.309693	50
156	6.971446	7.973850	34
157	8.058971	7.520339	7
158	8.734976	8.238950	50
159	7.480827	7.592541	77
160	7.160854	6.790850	9
161	12.786162	3.798887	37
162	8.649620	6.354370	28
163	12.492256	4.752857	17
164	5.113264	9.116763	60
165	5.375581	8.475048	72
166	5.180082	8.390011	15
167	5.573392	3.448837	5
168	5.100657	5.095441	71
169	5.758647	3.767040	83
170	8.178944	8.720671	36
171	3.778570	7.724177	29
172	7.987910	9.311532	7
173	6.156156	9.292820	51
174	12.336829	4.784239	73
175	5.232839	2.905730	35
176	9.200308	6.492319	21
177	6.076725	7.748946	38
178	2.652630	6.745756	17
179	4.984827	8.805432	16
180	5.091443	9.397051	12
181	5.532162	5.122324	12
182	6.205781	9.116376	23
183	6.890005	9.001311	26
184	4.048456	9.778438	34
185	2.033600	6.006210	83
186	5.200421	6.658251	82
187	8.138930	8.185533	89
188	6.348071	9.547616	11
189	6.417048	5.114321	57
190	4.944705	8.230468	22
191	7.191422	6.763007	95
192	5.888499	9.341635	33
193	2.524034	6.261701	25
194	8.560492	6.674019	7
195	11.530930	5.055487	65
196	5.043028	8.928452	17
197	0.658174	7.949790	89
198	8.638786	6.810762	31
199	3.839621	8.725108	73
200	7.208448	8.991008	68
201	3.632238	8.534326	7
202	6.638999	8.119889	6
203	7.380001	6.793914	70
204	6.855034	7.773069	91
205	4.591747	2.800710	39
206	8.796766	8.544937	36
207	5.989891	8.258469	85
208	7.826223	6.474659	63
209	10.898941	5.556998	45
210	7.742424	6.898554	32
211	8.724246	7.227732	74
212	7.396389	7.705485	64
213	5.999907	9.237548	18
214	3.765489	9.333962	65
215	6.059484	7.987130	76
216	5.777107	3.651575	51
217	5.242188	6.089946	22
218	8.065603	5.647911	37
219	6.280237	6.774771	61
220	8.341004	7.146439	66
221	6.444215	4.820725	3
222	8.130616	6.167926	39
223	6.513791	9.449055	58
224	5.941498	7.560899	72
225	5.850902	3.703578	18
226	4.775615	7.583848	77
227	4.371152	9.269000	67
228	5.285331	5.266518	17
229	7.558531	7.036611	82
230	6.914577	6.817277	49
231	6.591460	7.490092	96
232	5.786205	4.909501	96
233	5.542515	7.348384	36
234	6.436377	7.995041	73
235	4.559814	2.900996	31
236	5.174300	9.056108	22
237	11.522030	5.072279	96
238	6.998783	7.373308	88
239	8.635351	6.413464	51
240	4.988127	1.439575	38
241	8.747096	7.247811	80
242	8.435937	7.537617	9
243	8.184548	9.320250	88
244	4.760630	1.829537	15
245	2.547464	6.604219	83
246	5.414467	7.968890	79
247	8.795365	6.762686	99
248	5.332409	7.687343	6
249	6.015637	6.422112	82
250	7.465071	6.835626	9
251	12.592426	4.450918	87
252	6.086661	7.978882	78
253	5.535897	10.105901	52
254	6.025427	3.856249	21
255	5.069041	8.255696	79
256	7.083740	9.173588	62
257	7.835732	7.895707	66
258	5.352119	7.087037	90
259	7.039480	6.750220	14
260	8.491526	8.207864	26
261	4.515868	2.765281	46
262	13.712130	4.544949	77
263	4.349493	2.278385	4
264	4.787727	1.671991	70
265	11.619449	4.521951	73
266	13.385903	4.010897	57
267	5.003720	2.053423	43
268	7.476713	8.651843	44
269	8.108471	8.023400	74
270	7.977908	7.533728	74
271	4.201777	2.214914	35
272	8.369321	6.381334	20
273	5.058278	8.874558	52
274	5.132456	8.045470	79
275	9.165518	5.980376	84
276	2.417552	6.316333	38
277	5.043138	5.366714	80
278	4.851806	1.798167	46
279	1.695984	7.116346	79
280	5.947914	6.833318	58
281	4.443429	6.184020	82
282	7.341496	7.724831	70
283	7.894596	8.741296	75
284	5.622535	4.051098	96
285	5.640249	3.113708	54
286	8.823734	8.584416	9
287	9.267966	8.004274	73
288	6.425368	7.705276	60
289	5.729078	7.577343	88
290	5.795541	7.910339	63
291	6.914577	6.817277	46
292	7.364597	6.300110	77
293	5.312626	6.998897	20
294	5.063254	8.446408	53
295	5.479992	8.329479	33
296	8.156119	7.208949	84
297	8.017152	9.352369	71
298	7.587357	8.983794	29
299	5.871124	7.689966	14
300	5.334213	8.897028	63
301	8.293636	8.185799	34
302	5.164104	3.375667	34
303	5.626503	3.591614	26
304	5.002373	8.727375	4
305	6.705054	7.748672	100
306	4.919489	3.625225	35
307	4.694533	1.637616	22
308	5.181466	3.289686	69
309	5.311976	2.843578	47
310	6.133249	7.370638	2
311	5.366529	1.599006	81
312	5.025866	2.960131	79
313	4.406664	1.567649	32
314	5.961801	4.143992	78
315	4.919489	3.625225	31
316	5.339080	8.764914	43
317	5.381588	8.346736	9
318	8.613821	8.026770	20
319	6.301566	8.320955	98
320	6.311678	5.068641	93
321	4.366482	9.361007	82
322	8.488530	7.783695	48
323	7.632682	6.708459	19
324	5.503400	3.704538	8
325	4.511092	7.803815	100
326	4.767031	1.800679	64
327	5.330946	4.263453	35
328	13.490438	3.932058	43
329	8.095854	7.234350	78
330	8.949322	8.555970	29
331	4.529904	7.875339	35
332	7.541804	6.561968	31
333	5.313620	3.404565	12
334	4.909488	7.292978	83
335	2.033600	6.006210	100
336	11.843148	4.724217	22
337	5.835562	7.551835	83
338	6.168691	7.301840	43
339	8.611742	7.595869	29
340	9.034798	6.469149	40
341	6.215364	9.899704	7
342	5.309958	8.485103	4
343	6.030973	9.111329	87
344	5.567304	7.281071	22
345	12.615962	3.283811	27
346	7.683462	7.585881	99
347	5.023844	8.858006	21
348	5.794674	3.580028	14
349	6.383746	6.773962	77
350	5.065016	7.649690	32
351	6.129369	9.145078	14
352	2.562930	6.123480	54
353	7.106065	7.618717	27
354	7.539027	7.594724	78
355	6.269224	7.981488	100
356	7.216444	7.563748	7
357	7.022164	9.555944	57
358	8.583429	5.845978	47
359	4.063294	2.090598	66
360	3.595001	10.173938	86
361	12.581474	4.237241	62
362	6.255216	8.076691	75
363	7.635500	7.623968	97
364	8.545052	7.191345	11
365	6.871545	8.804834	21
366	13.172464	3.528898	63
367	8.373133	5.822424	87
368	4.042047	7.890954	77
369	5.305737	1.576714	21
370	5.647489	9.028086	96
371	5.226425	1.681953	65
372	5.961801	4.143992	24
373	5.176952	7.723381	57
374	12.690585	4.538998	13
375	9.300640	6.675078	80
376	5.580931	1.005593	42
377	5.038257	7.575230	49
378	2.659112	6.682122	6
379	5.868598	4.717646	32
380	6.545554	4.315177	80
381	5.576305	7.186503	81
382	4.762666	6.746002	24
383	5.979376	8.295234	6
384	6.522340	8.890380	29
385	6.587968	6.962218	40
386	4.479188	1.668951	73
387	8.383668	6.914851	8
388	3.692942	10.132436	40
389	7.967079	6.384707	75
390	4.864964	9.674413	96
391	5.498169	6.984370	39
392	5.451598	8.955339	90
393	8.635726	7.577951	8
394	6.585344	7.114031	71
395	5.246337	3.979593	52
396	5.540240	4.122760	61
397	6.983313	6.856935	60
398	9.097805	6.495459	94
399	7.730646	6.427376	89
400	7.353183	7.459997	81
401	6.504839	9.355390	66
402	13.061226	3.847527	33
403	8.073754	6.847175	12
404	4.979221	1.754379	80
405	9.468982	6.290055	14
406	4.280543	7.971765	87
407	5.031903	8.391551	50
408	8.663948	8.662913	46
409	6.165719	7.902834	1
410	8.245767	7.356144	34
411	2.670624	6.577097	89
412	5.687255	7.270478	44
413	12.077742	4.423055	25
414	5.798102	3.839298	87
415	9.226851	6.292939	13
416	5.990413	6.741766	87
417	7.950943	8.817615	56
418	4.855894	2.105649	37
419	7.438593	6.309592	60
420	13.380613	3.891980	35
421	6.348808	7.951336	20
422	5.209913	9.112554	70
423	7.970453	9.039574	44
424	4.583414	8.872186	10
425	8.500976	8.921908	2
426	6.330702	8.086068	45
427	6.131837	9.334152	38
428	7.993472	8.988580	13
429	8.052406	7.753777	75
430	4.735357	4.333070	80
431	5.238054	8.411381	75
432	5.378590	6.701241	70
433	8.913416	6.176667	32
434	2.502825	7.293022	68
435	6.536282	7.667751	55
436	5.020001	8.618311	81
437	4.864964	9.674413	4
438	4.945603	4.513987	15
439	9.326939	6.209270	98
440	6.333925	8.062662	93
441	12.597047	4.687058	7
442	6.504839	9.355390	9
443	4.735357	4.333070	8
444	6.221361	9.170322	33
445	3.739173	9.477959	74
446	7.807357	7.350809	2
447	6.076849	8.722666	22
448	7.561963	7.618754	65
449	8.707873	6.258197	39
450	5.979376	8.295234	52
451	9.122151	8.838946	62
452	4.943989	5.804063	91
453	4.649027	4.074902	77
454	7.456792	6.738075	75
455	5.416671	7.121245	47
456	5.430058	8.504365	10
457	5.916460	6.742625	20
458	7.249343	7.875447	36
459	5.059632	8.699247	99
460	7.558548	6.491176	22
461	7.923818	5.854802	99
462	5.944979	7.859579	34
463	3.781257	10.094934	8
464	8.431241	7.890684	52
465	9.024952	8.653551	32
466	12.613904	4.342745	82
467	4.008960	2.225514	71
468	8.663014	8.907328	20
469	3.645874	10.331929	23
470	5.738897	3.561712	54
471	5.533623	7.643847	41
472	8.452764	5.894933	17
473	8.784355	6.790663	28
474	6.144504	8.060740	19
475	5.589983	3.262759	41
476	7.450166	7.732336	71
477	8.398675	7.312804	52
478	6.767758	7.542973	61
479	4.010580	9.641445	61
480	2.299318	6.490607	73
481	1.982655	6.247677	46
482	3.765489	9.333962	29
483	6.384346	10.123606	90
484	7.720896	7.099321	2
485	6.859275	7.475289	35
486	5.454008	4.095366	10
487	3.209580	6.727105	98
488	4.363239	7.768598	91
489	6.127844	9.277402	98
490	8.915453	6.580697	76
491	8.266627	7.405962	2
492	7.310581	7.407987	78
493	3.529356	8.785853	90
494	4.937228	1.868013	29
495	4.970991	7.042248	36
496	6.047883	7.801331	99
497	2.707539	6.864914	23
498	4.868608	2.709519	22
499	6.974058	6.722117	26
500	8.413655	6.962287	89
501	7.531377	8.315388	92
502	4.383398	6.173522	93
503	5.193039	7.820676	45
504	4.927498	6.012081	88
505	7.333597	6.654919	40
506	8.367787	6.479093	53
507	5.759580	3.836398	84
508	5.714572	7.733975	41
509	6.142975	6.832717	75
510	7.712650	7.322442	18
511	12.589035	4.246155	51
512	6.727580	7.111399	41
513	3.588639	8.266388	92
514	6.389447	8.840062	11
515	8.030308	7.849954	83
516	5.998646	4.636032	24
517	6.933264	9.379564	37
518	5.631846	3.063805	29
519	2.501493	6.046070	84
520	8.059121	9.036657	36
521	4.591747	2.800710	47
522	7.698367	9.316082	64
523	2.133069	7.046893	29
